timestamp,size,lr,base,epoch,weights_scheme,augment,train_loss,val_miou,iou_background,iou_track,iou_kart,iou_pickup,iou_nitro,iou_bomb,iou_projectile,notes
2026-09-04T02:50:33,256x256,1.00e-03,32,2,p0.20,1/1.00,0.3368,0.2898,0.8039,0.7748,0.4500,0.0000,0.0000,0.0000,0.0000,corrida 7 pesos p0.20
2026-09-04T02:50:37,256x256,1.00e-03,32,3,p0.20,1/1.00,0.2876,0.2916,0.8264,0.8209,0.3941,0.0000,0.0000,0.0000,0.0000,corrida 7 pesos p0.20
2026-09-04T02:50:40,256x256,1.00e-03,32,4,p0.20,1/1.00,0.2546,0.2466,0.7341,0.6544,0.3379,0.0000,0.0000,0.0000,0.0000,corrida 7 pesos p0.20
2026-09-04T02:50:44,256x256,1.00e-03,32,5,p0.20,1/1.00,0.2604,0.2668,0.8649,0.7559,0.1782,0.0688,0.0000,0.0000,0.0000,corrida 7 pesos p0.20
2026-09-04T02:50:48,256x256,1.00e-03,32,6,p0.20,1/1.00,0.2399,0.3501,0.8221,0.7970,0.4494,0.3822,0.0000,0.0000,0.0000,corrida 7 pesos p0.20
2026-09-04T02:50:51,256x256,1.00e-03,32,7,p0.20,1/1.00,0.2137,0.3535,0.8216,0.8022,0.5150,0.3358,0.0000,0.0000,0.0000,corrida 7 pesos p0.20
2026-09-04T02:50:55,256x256,1.00e-03,32,8,p0.20,1/1.00,0.2037,0.3331,0.7954,0.7753,0.5490,0.2124,0.0000,0.0000,0.0000,corrida 7 pesos p0.20
2026-09-04T02:50:58,256x256,1.00e-03,32,9,p0.20,1/1.00,0.2037,0.2903,0.7597,0.6919,0.4062,0.1744,0.0000,0.0000,0.0000,corrida 7 pesos p0.20
2026-09-04T02:51:02,256x256,1.00e-03,32,10,p0.20,1/1.00,0.1914,0.3364,0.7769,0.7394,0.5475,0.2740,0.0168,0.0000,0.0000,corrida 7 pesos p0.20
2026-09-04T02:51:06,256x256,1.00e-03,32,11,p0.20,1/1.00,0.1815,0.3718,0.8071,0.7766,0.5459,0.4731,0.0000,0.0000,0.0000,corrida 7 pesos p0.20
2026-09-04T02:51:09,256x256,1.00e-03,32,12,p0.20,1/1.00,0.1724,0.3611,0.7681,0.7340,0.5966,0.4270,0.0000,0.0017,0.0000,corrida 7 pesos p0.20
2026-09-04T02:51:13,256x256,1.00e-03,32,13,p0.20,1/1.00,0.1684,0.3352,0.7965,0.7808,0.5837,0.1462,0.0392,0.0003,0.0000,corrida 7 pesos p0.20
2026-09-04T02:51:17,256x256,1.00e-03,32,14,p0.20,1/1.00,0.1600,0.3898,0.7500,0.6936,0.5126,0.4543,0.3175,0.0004,0.0000,corrida 7 pesos p0.20
2026-09-04T02:51:21,256x256,1.00e-03,32,15,p0.20,1/1.00,0.1654,0.3940,0.7354,0.6910,0.6338,0.3760,0.3128,0.0089,0.0000,corrida 7 pesos p0.20
2026-09-04T02:51:24,256x256,1.00e-03,32,16,p0.20,1/1.00,0.1754,0.3399,0.8101,0.7620,0.3141,0.3047,0.1887,0.0000,0.0000,corrida 7 pesos p0.20
2026-09-04T02:51:28,256x256,1.00e-03,32,17,p0.20,1/1.00,0.1688,0.3468,0.7749,0.7069,0.3485,0.4399,0.1570,0.0000,0.0000,corrida 7 pesos p0.20
2026-09-04T02:51:31,256x256,1.00e-03,32,18,p0.20,1/1.00,0.1609,0.2875,0.6795,0.5597,0.3571,0.2631,0.1533,0.0000,0.0000,corrida 7 pesos p0.20
2026-09-04T02:51:35,256x256,1.00e-03,32,19,p0.20,1/1.00,0.1559,0.3527,0.6932,0.6038,0.6060,0.3070,0.2589,0.0003,0.0000,corrida 7 pesos p0.20
2026-09-04T02:51:39,256x256,5.00e-04,32,20,p0.20,1/1.00,0.1428,0.3539,0.7099,0.6547,0.5206,0.4230,0.1681,0.0008,0.0000,corrida 7 pesos p0.20
2026-09-04T02:51:42,256x256,5.00e-04,32,21,p0.20,1/1.00,0.1352,0.3661,0.7172,0.6421,0.5395,0.4505,0.2128,0.0007,0.0000,corrida 7 pesos p0.20
2026-09-04T02:51:46,256x256,5.00e-04,32,22,p0.20,1/1.00,0.1182,0.3793,0.7278,0.6572,0.5500,0.4412,0.2733,0.0053,0.0000,corrida 7 pesos p0.20
2026-09-04T02:51:49,256x256,5.00e-04,32,23,p0.20,1/1.00,0.1174,0.3667,0.6924,0.6011,0.6011,0.3973,0.2749,0.0004,0.0000,corrida 7 pesos p0.20
2026-09-04T02:51:53,256x256,5.00e-04,32,24,p0.20,1/1.00,0.1145,0.3135,0.6652,0.5267,0.4524,0.3604,0.1886,0.0010,0.0000,corrida 7 pesos p0.20
2026-09-04T02:51:57,256x256,2.50e-04,32,25,p0.20,1/1.00,0.1130,0.3752,0.7485,0.6848,0.4675,0.4576,0.2668,0.0010,0.0000,corrida 7 pesos p0.20
2026-09-04T02:52:00,256x256,2.50e-04,32,26,p0.20,1/1.00,0.1069,0.3520,0.7627,0.7026,0.4844,0.3175,0.1935,0.0031,0.0000,corrida 7 pesos p0.20
2026-09-04T02:52:04,256x256,2.50e-04,32,27,p0.20,1/1.00,0.1020,0.3370,0.7619,0.6962,0.4372,0.2343,0.2253,0.0042,0.0000,corrida 7 pesos p0.20
2026-09-04T02:52:08,256x256,2.50e-04,32,28,p0.20,1/1.00,0.0999,0.3393,0.7166,0.6310,0.5083,0.3292,0.1890,0.0010,0.0000,corrida 7 pesos p0.20
2026-09-04T02:52:11,256x256,2.50e-04,32,29,p0.20,1/1.00,0.0973,0.3495,0.7675,0.7109,0.5013,0.2410,0.2221,0.0036,0.0000,corrida 7 pesos p0.20
2026-09-04T02:52:15,256x256,1.25e-04,32,30,p0.20,1/1.00,0.0950,0.3397,0.7703,0.7097,0.4310,0.2536,0.2117,0.0020,0.0000,corrida 7 pesos p0.20
2026-09-04T02:52:18,256x256,1.25e-04,32,31,p0.20,1/1.00,0.0914,0.3348,0.7467,0.6792,0.4745,0.2212,0.2180,0.0042,0.0000,corrida 7 pesos p0.20
2026-09-04T02:52:22,256x256,1.25e-04,32,32,p0.20,1/1.00,0.0891,0.3422,0.7689,0.7104,0.4626,0.2362,0.2143,0.0034,0.0000,corrida 7 pesos p0.20
2026-09-04T02:52:26,256x256,1.25e-04,32,33,p0.20,1/1.00,0.0891,0.3550,0.7280,0.6594,0.5637,0.2849,0.2430,0.0057,0.0000,corrida 7 pesos p0.20
2026-09-04T02:52:29,256x256,1.25e-04,32,34,p0.20,1/1.00,0.0884,0.3464,0.7550,0.6979,0.4761,0.2504,0.2402,0.0051,0.0000,corrida 7 pesos p0.20
2026-09-04T02:52:33,256x256,6.25e-05,32,35,p0.20,1/1.00,0.0860,0.3197,0.7401,0.6609,0.4553,0.1419,0.2316,0.0084,0.0000,corrida 7 pesos p0.20
2026-09-04T02:52:37,256x256,6.25e-05,32,36,p0.20,1/1.00,0.0845,0.3368,0.7589,0.6919,0.4377,0.2325,0.2315,0.0050,0.0000,corrida 7 pesos p0.20
2026-09-04T02:52:40,256x256,6.25e-05,32,37,p0.20,1/1.00,0.0827,0.3241,0.7043,0.6123,0.5406,0.1636,0.2422,0.0055,0.0000,corrida 7 pesos p0.20
2026-09-04T02:52:44,256x256,6.25e-05,32,38,p0.20,1/1.00,0.0817,0.3395,0.7524,0.6888,0.4837,0.2204,0.2252,0.0060,0.0000,corrida 7 pesos p0.20
2026-09-04T02:52:48,256x256,6.25e-05,32,39,p0.20,1/1.00,0.0837,0.3388,0.7605,0.6984,0.4829,0.1930,0.2286,0.0084,0.0000,corrida 7 pesos p0.20
2026-09-04T03:20:15,384x384,1.00e-03,32,13,p0.35,1/1.00,0.2317,0.3073,0.8083,0.7964,0.3349,0.0348,0.1643,0.0125,0.0000,s384_lr0.001_b32_p0.35_sc1.00
2026-09-04T03:20:23,384x384,1.00e-03,32,14,p0.35,1/1.00,0.2246,0.3117,0.8216,0.8093,0.4045,0.0747,0.0641,0.0080,0.0000,s384_lr0.001_b32_p0.35_sc1.00
2026-09-04T03:20:31,384x384,1.00e-03,32,15,p0.35,1/1.00,0.2069,0.4145,0.7857,0.7488,0.5503,0.3804,0.4146,0.0218,0.0000,s384_lr0.001_b32_p0.35_sc1.00
2026-09-04T03:20:39,384x384,1.00e-03,32,16,p0.35,1/1.00,0.1950,0.3871,0.7372,0.6829,0.5463,0.5041,0.2316,0.0076,0.0000,s384_lr0.001_b32_p0.35_sc1.00
2026-09-04T03:20:47,384x384,1.00e-03,32,17,p0.35,1/1.00,0.1926,0.3699,0.7498,0.6941,0.4568,0.3840,0.2988,0.0061,0.0000,s384_lr0.001_b32_p0.35_sc1.00
2026-09-04T03:20:55,384x384,1.00e-03,32,18,p0.35,1/1.00,0.1901,0.3815,0.7483,0.7056,0.5702,0.4380,0.1966,0.0115,0.0000,s384_lr0.001_b32_p0.35_sc1.00
2026-09-04T03:21:03,384x384,1.00e-03,32,19,p0.35,1/1.00,0.1886,0.3858,0.7849,0.7424,0.5271,0.3783,0.2508,0.0171,0.0000,s384_lr0.001_b32_p0.35_sc1.00
2026-09-04T03:21:11,384x384,5.00e-04,32,20,p0.35,1/1.00,0.1796,0.3079,0.6623,0.5408,0.5511,0.2607,0.1329,0.0076,0.0000,s384_lr0.001_b32_p0.35_sc1.00
2026-09-04T03:21:19,384x384,5.00e-04,32,21,p0.35,1/1.00,0.1737,0.3863,0.7831,0.7377,0.5241,0.4409,0.2032,0.0150,0.0000,s384_lr0.001_b32_p0.35_sc1.00
2026-09-04T03:21:27,384x384,5.00e-04,32,22,p0.35,1/1.00,0.1613,0.3511,0.7459,0.6829,0.5189,0.2828,0.2147,0.0124,0.0000,s384_lr0.001_b32_p0.35_sc1.00
2026-09-04T03:21:35,384x384,5.00e-04,32,23,p0.35,1/1.00,0.1570,0.3716,0.7829,0.7435,0.5462,0.2400,0.2724,0.0159,0.0000,s384_lr0.001_b32_p0.35_sc1.00
2026-09-04T03:21:43,384x384,5.00e-04,32,24,p0.35,1/1.00,0.1545,0.4035,0.7696,0.7180,0.5546,0.4539,0.3095,0.0191,0.0000,s384_lr0.001_b32_p0.35_sc1.00
2026-09-04T03:21:51,384x384,2.50e-04,32,25,p0.35,1/1.00,0.1630,0.3985,0.8127,0.7825,0.5949,0.3211,0.2706,0.0080,0.0000,s384_lr0.001_b32_p0.35_sc1.00
2026-09-04T03:21:59,384x384,2.50e-04,32,26,p0.35,1/1.00,0.1483,0.3515,0.7201,0.6402,0.5938,0.2790,0.2152,0.0126,0.0000,s384_lr0.001_b32_p0.35_sc1.00
2026-09-04T03:22:15,384x384,1.00e-03,32,0,p0.35,1/0.85,0.9499,0.2515,0.6608,0.5587,0.5408,0.0000,0.0000,0.0000,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:22:23,384x384,1.00e-03,32,1,p0.35,1/0.85,0.5206,0.2003,0.6631,0.5015,0.2377,0.0000,0.0000,0.0000,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:22:31,384x384,1.00e-03,32,2,p0.35,1/0.85,0.4018,0.2423,0.7005,0.6432,0.3522,0.0000,0.0000,0.0000,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:22:39,384x384,1.00e-03,32,3,p0.35,1/0.85,0.3320,0.3017,0.7143,0.7454,0.4816,0.1703,0.0000,0.0000,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:22:47,384x384,1.00e-03,32,4,p0.35,1/0.85,0.3085,0.2872,0.7174,0.6501,0.4533,0.1896,0.0000,0.0000,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:22:55,384x384,1.00e-03,32,5,p0.35,1/0.85,0.2769,0.3156,0.6989,0.7043,0.3933,0.3340,0.0785,0.0000,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:23:03,384x384,1.00e-03,32,6,p0.35,1/0.85,0.2669,0.3645,0.7867,0.7654,0.5474,0.1813,0.2709,0.0000,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:23:11,384x384,1.00e-03,32,7,p0.35,1/0.85,0.2501,0.3216,0.8066,0.8080,0.4123,0.1923,0.0321,0.0001,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:23:19,384x384,1.00e-03,32,8,p0.35,1/0.85,0.2566,0.3570,0.7642,0.7161,0.4523,0.2868,0.2796,0.0000,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:23:27,384x384,1.00e-03,32,9,p0.35,1/0.85,0.2424,0.3243,0.7846,0.7843,0.2980,0.3009,0.0972,0.0048,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:23:34,384x384,1.00e-03,32,10,p0.35,1/0.85,0.2414,0.4036,0.7686,0.7377,0.6003,0.3034,0.4015,0.0135,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:23:42,384x384,1.00e-03,32,11,p0.35,1/0.85,0.2241,0.3593,0.8030,0.8085,0.4717,0.2517,0.1782,0.0021,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:23:50,384x384,1.00e-03,32,12,p0.35,1/0.85,0.2285,0.3890,0.7922,0.7548,0.5343,0.3046,0.3200,0.0167,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:23:58,384x384,1.00e-03,32,13,p0.35,1/0.85,0.2105,0.3156,0.7542,0.7182,0.4071,0.2323,0.0826,0.0148,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:24:06,384x384,1.00e-03,32,14,p0.35,1/0.85,0.2199,0.3576,0.8013,0.7755,0.5041,0.2237,0.1901,0.0087,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:24:14,384x384,5.00e-04,32,15,p0.35,1/0.85,0.2019,0.3603,0.7686,0.7110,0.4612,0.3917,0.1805,0.0089,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:24:22,384x384,5.00e-04,32,16,p0.35,1/0.85,0.1850,0.4351,0.8030,0.7835,0.6271,0.4472,0.3705,0.0144,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:24:30,384x384,5.00e-04,32,17,p0.35,1/0.85,0.1833,0.3971,0.8036,0.7762,0.4782,0.4169,0.2917,0.0131,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:24:37,384x384,5.00e-04,32,18,p0.35,1/0.85,0.1783,0.3907,0.7711,0.7556,0.4485,0.3636,0.3706,0.0253,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:24:45,384x384,5.00e-04,32,19,p0.35,1/0.85,0.1865,0.3805,0.7564,0.7150,0.5687,0.3808,0.2358,0.0067,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:24:53,384x384,5.00e-04,32,20,p0.35,1/0.85,0.1749,0.4209,0.7963,0.7814,0.5323,0.4856,0.3222,0.0285,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:25:01,384x384,2.50e-04,32,21,p0.35,1/0.85,0.1634,0.3699,0.7768,0.7284,0.3538,0.3217,0.3833,0.0254,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:25:09,384x384,2.50e-04,32,22,p0.35,1/0.85,0.1609,0.4010,0.8000,0.7699,0.5851,0.3411,0.2925,0.0182,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:25:17,384x384,2.50e-04,32,23,p0.35,1/0.85,0.1485,0.3847,0.7395,0.6849,0.4639,0.3988,0.3956,0.0103,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:25:24,384x384,2.50e-04,32,24,p0.35,1/0.85,0.1544,0.4027,0.7810,0.7445,0.5586,0.4136,0.3048,0.0162,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:25:32,384x384,2.50e-04,32,25,p0.35,1/0.85,0.1529,0.4111,0.7648,0.7250,0.5315,0.4583,0.3680,0.0302,0.0000,s384_lr0.001_b32_p0.35_sc0.85
2026-09-04T03:25:40,384x384,1.25e-04,32,26,p0.35,1/0.85,0.1550,0.3483,0.6756,0.5951,0.5167,0.3996,0.2336,0.0175,0.0000,s384_lr0.001_b32_p0.35_sc0.85
